,target_default,score_3,risk_rate,credit_limit,income,n_defaulted_loans,n_issues,ok_since,n_bankruptcies,score_rating,score_rating_enc,situation
23400,0,400.0,0.19,25647.0,48023.62,0.0,10.0,32.0,0.0,medium,3,0
23401,0,230.0,0.5,0.0,174007.02,0.0,18.0,34.0,0.0,low,2,0
23402,0,390.0,0.32,11148.0,31033.68,0.0,3.0,32.0,0.0,low,2,0
23403,0,520.0,0.19,25647.0,204011.97,0.0,10.0,32.0,0.0,good,1,0
23404,1,420.0,0.18,81821.0,55019.97,0.0,24.0,32.0,0.0,medium,3,cured
23405,0,330.0,0.12,25647.0,60522.52,0.0,10.0,32.0,0.0,low,2,0
23406,0,380.0,0.24,25647.0,45020.65,0.0,14.0,32.0,0.0,low,2,0
23408,0,420.0,0.25,32278.0,50023.87,0.0,10.0,43.0,1.0,medium,3,0
23409,1,290.0,0.27,0.0,63036.63,0.0,11.0,32.0,0.0,low,2,cured
23410,0,350.0,0.3,25647.0,74253.42,0.0,10.0,14.0,0.0,low,2,0
23411,0,300.0,0.35,0.0,27823.02,0.0,6.0,32.0,0.0,low,2,0
23412,0,430.0,0.21,25647.0,79016.98,0.0,10.0,32.0,0.0,medium,3,0
23414,0,140.0,0.13,0.0,39019.76,0.0,7.0,32.0,0.0,low,2,0
23415,0,380.0,0.25,25647.0,52017.28,0.0,10.0,32.0,0.0,low,2,0
23416,0,330.0,0.33,25622.0,44017.02,0.0,10.0,32.0,0.0,low,2,0
23417,0,410.0,0.35,26153.0,40051.97,0.0,6.0,32.0,0.0,medium,3,0
23418,0,160.0,0.41,25647.0,80018.46,0.0,10.0,32.0,0.0,low,2,0
23419,0,320.0,0.39,14786.0,80025.42,0.0,9.0,32.0,0.0,low,2,0
23420,0,530.0,0.21,15071.0,53020.26,0.0,10.0,32.0,0.0,good,1,0
23421,0,270.0,0.2,0.0,52026.34,0.0,8.0,32.0,0.0,low,2,0
23422,1,370.0,0.25,0.0,37053.43,0.0,16.0,32.0,0.0,low,2,cured
23423,0,200.0,0.21,0.0,52015.13,0.0,12.0,15.0,0.0,low,2,0
23424,0,350.0,0.2,25647.0,34024.06,0.0,8.0,32.0,0.0,low,2,0
23426,0,170.0,0.28,20101.0,77527.2,0.0,14.0,32.0,0.0,low,2,0
23427,0,380.0,0.53,25647.0,60028.35,0.0,10.0,32.0,0.0,low,2,0
23428,1,150.0,0.37,12182.0,40025.38,0.0,6.0,32.0,0.0,low,2,cured
23429,1,220.0,0.26,5000.0,45019.1,0.0,9.0,8.0,0.0,low,2,cured
23430,0,170.0,0.4,25183.0,45037.36,0.0,13.0,36.0,0.0,low,2,0
23431,0,460.0,0.26,10281.0,25039.86,0.0,13.0,32.0,0.0,medium,3,0
23432,0,220.0,0.45,40353.0,130037.2,0.0,12.0,8.0,0.0,low,2,0
23433,1,310.0,0.22,18298.0,31023.6,0.0,6.0,16.0,0.0,low,2,cured
23434,0,300.0,0.4,7650.0,84020.25,0.0,7.0,32.0,0.0,low,2,0
23435,0,300.0,0.25,0.0,32028.92,0.0,6.0,66.0,1.0,low,2,0
23436,0,390.0,0.5,47567.0,120012.27,0.0,41.0,32.0,0.0,low,2,0
23437,0,540.0,0.37,25647.0,73027.48,0.0,18.0,32.0,0.0,good,1,0
23438,0,460.0,0.27,38619.0,152014.07,0.0,10.0,32.0,0.0,medium,3,0
23439,0,430.0,0.24,25647.0,45026.1,0.0,10.0,32.0,1.0,medium,3,0
23442,0,150.0,0.15,25647.0,35024.78,0.0,10.0,32.0,0.0,low,2,0
23444,0,360.0,0.39,0.0,106023.96,0.0,7.0,32.0,0.0,low,2,0
23445,0,330.0,0.2,35529.0,44552.36,0.0,6.0,59.0,0.0,low,2,0
23446,0,380.0,0.38,47939.0,70016.99,0.0,10.0,41.0,1.0,low,2,0
23447,0,500.0,0.29,25647.0,34021.98,0.0,10.0,35.0,0.0,medium,3,0
23448,0,480.0,0.36,105245.0,55151.55,0.0,9.0,8.0,0.0,medium,3,0
23449,0,260.0,0.17,0.0,95640.24,0.0,14.0,40.0,0.0,low,2,0
23450,1,310.0,0.28,36109.0,60025.55,0.0,6.0,32.0,0.0,low,2,cured
23451,0,260.0,0.36,37181.0,72012.23,0.0,10.0,9.0,1.0,low,2,0
23452,0,410.0,0.23,93662.0,42523.3,0.0,16.0,32.0,0.0,medium,3,0
23453,0,440.0,0.17,0.0,50012.2,0.0,11.0,11.0,0.0,medium,3,0
23454,0,320.0,0.27,51268.0,86025.24,0.0,8.0,32.0,0.0,low,2,0
23455,1,230.0,0.26,75000.0,120042.41,0.0,20.0,32.0,0.0,low,2,cured
23456,0,460.0,0.26,25647.0,50041.05,0.0,10.0,32.0,0.0,medium,3,0
23457,0,340.0,0.21,26851.0,65040.43,0.0,9.0,8.0,0.0,low,2,0
23458,0,420.0,0.37,22549.0,92021.84,0.0,11.0,40.0,0.0,medium,3,0
23459,1,360.0,0.32,13556.0,35012.53,0.0,13.0,32.0,0.0,low,2,cured
23460,0,360.0,0.44,25647.0,62427.52,0.0,8.0,7.0,0.0,low,2,0
23461,0,350.0,0.25,25647.0,40019.83,0.0,10.0,32.0,0.0,low,2,0
23462,0,450.0,0.33,10835.0,45041.47,0.0,17.0,7.0,0.0,medium,3,0
23463,0,590.0,0.4,54180.0,60030.01,0.0,18.0,38.0,0.0,good,1,0
23464,0,190.0,0.45,0.0,39019.09,0.0,7.0,31.0,0.0,low,2,0
23465,1,420.0,0.25,35745.0,54236.52,0.0,6.0,32.0,0.0,medium,3,cured
23467,0,240.0,0.13,30268.0,65022.25,0.0,8.0,32.0,0.0,low,2,0
23468,0,400.0,0.32,25647.0,43020.51,0.0,10.0,32.0,0.0,medium,3,0
23469,0,430.0,0.32,11500.0,41012.72,0.0,6.0,32.0,0.0,medium,3,0
23470,0,460.0,0.25,25647.0,50023.79,0.0,10.0,37.0,0.0,medium,3,0
23471,1,280.0,0.21,0.0,30024.42,0.0,10.0,74.0,0.0,low,2,cured
23472,0,150.0,0.32,25647.0,163016.32,0.0,10.0,32.0,0.0,low,2,0
23473,0,170.0,0.65,0.0,55439.74,0.0,9.0,32.0,1.0,low,2,0
23474,0,300.0,0.34,25202.0,43047.45,0.0,11.0,32.0,0.0,low,2,0
23475,0,460.0,0.26,141308.0,247011.07,0.0,19.0,32.0,0.0,medium,3,0
23476,0,300.0,0.17,0.0,39522.96,0.0,12.0,32.0,0.0,low,2,0
23477,0,420.0,0.16,122064.0,154025.81,0.0,27.0,50.0,0.0,medium,3,0
23478,0,250.0,0.17,98212.0,39022.74,0.0,21.0,32.0,0.0,low,2,0
23479,0,290.0,0.3,25647.0,52544.91,0.0,10.0,58.0,0.0,low,2,0
23480,0,280.0,0.19,40584.0,118022.01,0.0,11.0,8.0,0.0,low,2,0
23481,0,170.0,0.11,25647.0,55026.32,0.0,10.0,32.0,0.0,low,2,0
23482,0,270.0,0.5,5178.0,65027.68,0.0,8.0,32.0,0.0,low,2,0
23483,0,230.0,0.31,25647.0,90015.72,0.0,10.0,32.0,0.0,low,2,0
23484,1,360.0,0.36,161168.0,165018.98,0.0,38.0,32.0,0.0,low,2,cured
23485,0,330.0,0.3,86431.0,69010.15,0.0,11.0,8.0,0.0,low,2,0
23486,1,300.0,0.25,25647.0,54020.45,0.0,10.0,73.0,0.0,low,2,cured
23487,0,360.0,0.36,25647.0,37016.4,0.0,10.0,32.0,0.0,low,2,0
23488,0,390.0,0.61,25647.0,80015.65,0.0,10.0,32.0,0.0,low,2,0
23489,1,420.0,0.19,25254.0,28026.16,0.0,11.0,32.0,0.0,medium,3,cured
23490,0,310.0,0.17,24868.0,40005.96,0.0,6.0,32.0,0.0,low,2,0
23491,0,350.0,0.27,25647.0,60013.28,0.0,10.0,51.0,0.0,low,2,0
23492,0,180.0,0.12,25647.0,125036.95,0.0,10.0,27.0,0.0,low,2,0
23493,0,150.0,0.2,0.0,51039.34,0.0,16.0,32.0,0.0,low,2,0
23494,0,290.0,0.29,59024.0,115023.95,0.0,11.0,32.0,1.0,low,2,0
23495,0,290.0,0.42,25647.0,175012.67,0.0,10.0,37.0,0.0,low,2,0
23496,0,360.0,0.28,12000.0,39020.5,0.0,7.0,32.0,1.0,low,2,0
23497,0,150.0,0.2,5000.0,44024.67,0.0,7.0,32.0,0.0,low,2,0
23498,0,590.0,0.32,48003.0,48830.2,0.0,15.0,32.0,0.0,good,1,0
23499,0,610.0,0.28,27623.0,28013.78,0.0,6.0,77.0,0.0,excellent,0,0
23500,0,360.0,0.29,25647.0,87032.17,0.0,10.0,42.0,0.0,low,2,0
23501,0,410.0,0.31,25647.0,76024.82,0.0,10.0,32.0,0.0,medium,3,0
23502,0,250.0,0.22,25647.0,39622.8,0.0,10.0,32.0,0.0,low,2,0
23503,0,330.0,0.21,25647.0,58043.14,0.0,10.0,32.0,0.0,low,2,0
23504,0,250.0,0.39,25647.0,21872.66,0.0,10.0,32.0,0.0,low,2,0
23505,0,350.0,0.29,6408.0,70014.31,0.0,19.0,29.0,0.0,low,2,0
23506,1,430.0,0.69,70841.0,55010.32,0.0,7.0,64.0,0.0,medium,3,cured
23507,0,280.0,0.22,115025.0,110035.27,0.0,12.0,32.0,0.0,low,2,0
23508,0,410.0,0.19,84006.0,73009.64,0.0,13.0,32.0,0.0,medium,3,0
23509,0,380.0,0.37,30951.0,32031.44,0.0,8.0,32.0,0.0,low,2,0
23510,0,470.0,0.29,25647.0,140013.0,0.0,5.0,32.0,0.0,medium,3,0
23511,0,310.0,0.2,47369.0,80018.24,0.0,26.0,32.0,0.0,low,2,0
23512,0,470.0,0.12,32704.0,30723.35,0.0,9.0,14.0,0.0,medium,3,0
23513,0,380.0,0.25,25647.0,79019.54,0.0,10.0,32.0,0.0,low,2,0
23514,0,310.0,0.33,9803.0,70020.45,0.0,10.0,73.0,0.0,low,2,0
23515,0,180.0,0.54,15600.0,90026.44,0.0,5.0,32.0,0.0,low,2,0
23516,0,370.0,0.33,25647.0,90032.14,0.0,10.0,32.0,0.0,low,2,0
23517,0,320.0,0.21,25647.0,75042.91,0.0,10.0,32.0,0.0,low,2,0
23518,0,290.0,0.4,0.0,48021.54,0.0,8.0,76.0,1.0,low,2,0
23519,0,360.0,0.27,0.0,44035.72,0.0,4.0,32.0,0.0,low,2,0
23520,0,300.0,0.33,25647.0,39511.98,0.0,10.0,32.0,0.0,low,2,0
23521,0,290.0,0.3,25647.0,50547.39,0.0,10.0,21.0,0.0,low,2,0
23522,0,380.0,0.13,21500.0,35020.22,0.0,12.0,32.0,0.0,low,2,0
23523,0,540.0,0.22,35321.0,32029.8,0.0,14.0,13.0,0.0,good,1,0
23524,0,180.0,0.46,25647.0,25028.54,0.0,10.0,32.0,0.0,low,2,0
23525,0,340.0,0.44,25647.0,225037.94,0.0,10.0,31.0,0.0,low,2,0
23526,0,180.0,0.35,0.0,56012.84,0.0,5.0,32.0,0.0,low,2,0
23527,0,400.0,0.34,25647.0,28523.23,0.0,10.0,32.0,0.0,medium,3,0
23528,0,320.0,0.34,41202.0,43012.41,0.0,6.0,32.0,0.0,low,2,0
23529,0,350.0,0.24,38858.0,45019.19,0.0,6.0,32.0,0.0,low,2,0
23530,1,290.0,0.27,27150.0,68044.17,0.0,18.0,62.0,0.0,low,2,cured
23531,1,260.0,0.18,25647.0,55026.96,0.0,10.0,28.0,0.0,low,2,cured
23532,1,350.0,0.36,25647.0,52656.66,0.0,10.0,32.0,0.0,low,2,cured
23533,0,190.0,0.18,0.0,40026.8,0.0,10.0,32.0,0.0,low,2,0
23534,0,410.0,0.34,151333.0,180026.99,0.0,16.0,32.0,0.0,medium,3,0
23535,0,320.0,0.26,25647.0,32029.46,0.0,10.0,32.0,0.0,low,2,0
23536,0,350.0,0.23,0.0,88032.4,0.0,18.0,32.0,0.0,low,2,0
23537,1,440.0,0.16,74694.0,78010.52,0.0,8.0,32.0,0.0,medium,3,cured
23538,0,160.0,0.39,0.0,70030.68,0.0,10.0,32.0,0.0,low,2,0
23539,0,390.0,0.29,34978.0,52021.95,0.0,9.0,32.0,0.0,low,2,0
23540,0,200.0,0.22,8794.0,50026.81,0.0,6.0,32.0,0.0,low,2,0
23541,0,290.0,0.38,25647.0,88028.53,0.0,10.0,66.0,0.0,low,2,0
23542,0,290.0,0.15,14980.0,55036.84,0.0,9.0,29.0,0.0,low,2,0
23543,0,270.0,0.32,0.0,34016.18,0.0,6.0,32.0,0.0,low,2,0
23544,0,480.0,0.17,25647.0,85038.86,0.0,10.0,32.0,0.0,medium,3,0
23545,0,360.0,0.49,43844.0,110012.23,0.0,9.0,32.0,0.0,low,2,0
23546,1,250.0,0.32,6550.0,43021.31,0.0,5.0,45.0,0.0,low,2,cured
23547,0,430.0,0.41,37535.0,57012.94,0.0,6.0,70.0,0.0,medium,3,0
23548,0,480.0,0.52,80296.0,110017.77,0.0,23.0,30.0,0.0,medium,3,0
23549,0,330.0,0.29,25647.0,60016.82,0.0,10.0,45.0,0.0,low,2,0
23550,1,410.0,0.21,17857.0,87523.21,0.0,8.0,20.0,0.0,medium,3,cured
23551,0,330.0,0.17,10149.0,36022.48,0.0,15.0,32.0,0.0,low,2,0
23552,0,250.0,0.18,25647.0,48018.7,0.0,10.0,32.0,0.0,low,2,0
23553,0,290.0,0.44,5074.0,102024.72,0.0,11.0,38.0,0.0,low,2,0
23555,0,470.0,0.43,0.0,25009.74,0.0,8.0,32.0,0.0,medium,3,0
23556,0,440.0,0.18,45999.0,48017.5,0.0,25.0,32.0,0.0,medium,3,0
23557,0,450.0,0.25,25647.0,94031.69,0.0,10.0,32.0,0.0,medium,3,0
23558,0,510.0,0.28,33129.0,47028.22,0.0,17.0,24.0,0.0,good,1,0
23559,0,410.0,0.14,35500.0,63025.45,0.0,9.0,79.0,0.0,medium,3,0
23560,0,240.0,0.17,37527.0,130018.16,0.0,12.0,32.0,0.0,low,2,0
23561,1,370.0,0.28,23770.0,62028.97,0.0,8.0,60.0,1.0,low,2,cured
23562,0,350.0,0.28,41733.0,43028.48,0.0,8.0,9.0,0.0,low,2,0
23564,0,570.0,0.24,25647.0,47015.52,0.0,10.0,46.0,0.0,good,1,0
23566,0,220.0,0.41,36344.0,80018.26,0.0,6.0,32.0,1.0,low,2,0
23567,0,550.0,0.28,26136.0,54029.08,0.0,17.0,32.0,2.0,good,1,0
23568,0,360.0,0.32,25647.0,50013.41,0.0,10.0,29.0,0.0,low,2,0
23569,1,420.0,0.25,16244.0,35024.44,0.0,8.0,32.0,0.0,medium,3,cured
23570,0,510.0,0.25,25647.0,65019.79,0.0,10.0,32.0,0.0,good,1,0
23571,0,340.0,0.32,25647.0,20027.61,0.0,10.0,74.0,0.0,low,2,0
23572,0,250.0,0.34,25647.0,30025.7,0.0,10.0,32.0,0.0,low,2,0
23573,1,380.0,0.29,0.0,27015.79,0.0,10.0,32.0,0.0,low,2,cured
23574,0,250.0,0.29,65000.0,200015.28,0.0,8.0,46.0,0.0,low,2,0
23575,0,180.0,0.22,0.0,100025.0,0.0,8.0,32.0,0.0,low,2,0
23576,0,220.0,0.31,0.0,55015.36,0.0,2.0,32.0,0.0,low,2,0
23577,0,350.0,0.3,26691.0,42290.33,0.0,17.0,9.0,0.0,low,2,0
23578,1,420.0,0.4,0.0,24736.59,0.0,12.0,32.0,1.0,medium,3,cured
23579,0,140.0,0.21,0.0,55020.14,0.0,6.0,21.0,0.0,low,2,0
23580,0,310.0,0.38,9999.0,47020.01,0.0,12.0,32.0,0.0,low,2,0
23583,0,270.0,0.22,0.0,120026.81,0.0,12.0,17.0,0.0,low,2,0
23584,0,400.0,0.35,25647.0,39610.95,0.0,10.0,32.0,0.0,medium,3,0
23585,0,310.0,0.3,25647.0,33012.37,0.0,10.0,32.0,0.0,low,2,0
23587,0,240.0,0.16,25335.0,55024.06,0.0,9.0,32.0,0.0,low,2,0
23588,0,220.0,0.28,25647.0,41010.5,0.0,10.0,32.0,0.0,low,2,0
23589,0,240.0,0.35,18964.0,145029.97,0.0,9.0,21.0,0.0,low,2,0
23590,0,640.0,0.36,25647.0,21627.5,0.0,9.0,32.0,0.0,excellent,0,0
23592,1,270.0,0.5,0.0,54012.0,0.0,9.0,32.0,0.0,low,2,cured
23593,1,430.0,0.31,79811.0,84525.45,0.0,16.0,1.0,1.0,medium,3,cured
23594,1,430.0,0.15,44197.0,44030.77,0.0,15.0,32.0,0.0,medium,3,cured
23595,1,320.0,0.37,25647.0,95006.4,0.0,10.0,32.0,0.0,low,2,cured
23596,0,100.0,0.31,25647.0,20016.44,0.0,10.0,32.0,0.0,low,2,0
23597,0,350.0,0.36,25647.0,24019.59,0.0,10.0,32.0,0.0,low,2,0
23598,0,410.0,0.23,11147.0,58466.52,0.0,7.0,32.0,0.0,medium,3,0
23599,0,340.0,0.37,25647.0,67527.38,0.0,18.0,9.0,0.0,low,2,0
23600,1,300.0,0.53,43512.0,67023.32,0.0,14.0,5.0,0.0,low,2,cured
23601,0,300.0,0.4,31879.0,120035.84,0.0,12.0,7.0,0.0,low,2,0
23602,0,440.0,0.25,74316.0,52017.51,0.0,11.0,55.0,0.0,medium,3,0
23603,0,450.0,0.2,109143.0,68023.52,0.0,13.0,75.0,1.0,medium,3,0
23604,0,240.0,0.28,51808.0,70025.17,0.0,14.0,32.0,0.0,low,2,0
23605,0,280.0,0.51,56319.0,106020.87,0.0,8.0,32.0,0.0,low,2,0
23606,0,430.0,0.22,25647.0,96026.6,0.0,10.0,32.0,0.0,medium,3,0
23607,1,330.0,0.31,0.0,37017.06,0.0,11.0,32.0,0.0,low,2,cured
23608,1,380.0,0.3,25647.0,35023.74,0.0,10.0,32.0,0.0,low,2,cured
23609,0,230.0,0.26,7800.0,54021.83,0.0,4.0,32.0,0.0,low,2,0
23610,0,330.0,0.49,25647.0,33617.97,0.0,10.0,32.0,0.0,low,2,0
23611,1,460.0,0.51,25647.0,290022.08,0.0,10.0,32.0,0.0,medium,3,cured
23612,0,280.0,0.39,112608.0,52034.14,0.0,13.0,72.0,1.0,low,2,0
23613,0,360.0,0.28,24836.0,110019.28,0.0,12.0,32.0,0.0,low,2,0
23614,0,390.0,0.19,25647.0,36528.38,0.0,10.0,75.0,0.0,low,2,0
23616,0,220.0,0.33,0.0,40023.93,0.0,5.0,65.0,0.0,low,2,0
23618,0,380.0,0.23,22512.0,105623.77,0.0,16.0,14.0,0.0,low,2,0
23619,0,250.0,0.32,25647.0,90020.68,0.0,10.0,12.0,0.0,low,2,0
23620,0,570.0,0.19,91351.0,82008.4,0.0,15.0,32.0,0.0,good,1,0
23621,0,170.0,0.3,42691.0,60014.79,0.0,16.0,69.0,0.0,low,2,0
23622,0,620.0,0.37,42629.0,100015.26,0.0,11.0,13.0,0.0,excellent,0,0
23623,0,490.0,0.26,25061.0,37028.76,0.0,23.0,61.0,0.0,medium,3,0
23624,0,310.0,0.09,0.0,55037.16,0.0,11.0,38.0,0.0,low,2,0
23625,0,470.0,0.28,24327.0,38028.33,0.0,9.0,32.0,0.0,medium,3,0
23626,1,340.0,0.26,25647.0,38027.96,0.0,10.0,32.0,0.0,low,2,cured
23627,0,210.0,0.3,34356.0,76619.34,0.0,13.0,32.0,0.0,low,2,0
23629,1,370.0,0.33,0.0,16202.8,0.0,9.0,44.0,0.0,low,2,cured
23630,0,420.0,0.34,5185.0,40034.41,0.0,7.0,32.0,0.0,medium,3,0
23631,0,340.0,0.31,34155.0,50011.76,0.0,8.0,19.0,0.0,low,2,0
23632,0,390.0,0.21,61585.0,83021.57,0.0,13.0,32.0,0.0,low,2,0
23633,1,230.0,0.26,22700.0,58021.54,0.0,7.0,22.0,0.0,low,2,cured
23634,0,350.0,0.5,25647.0,136419.83,0.0,10.0,32.0,0.0,low,2,0
23635,0,350.0,0.18,31941.0,42022.37,0.0,9.0,32.0,0.0,low,2,0
23637,0,310.0,0.3,25647.0,42514.11,0.0,10.0,8.0,0.0,low,2,0
23638,1,520.0,0.5,147371.0,105030.4,0.0,11.0,32.0,0.0,good,1,cured
23639,0,190.0,0.46,25647.0,77030.21,0.0,5.0,32.0,0.0,low,2,0
23640,0,430.0,0.27,25647.0,65017.36,0.0,10.0,32.0,0.0,medium,3,0
23641,0,360.0,0.27,59810.0,66039.36,0.0,9.0,32.0,0.0,low,2,0
23642,0,310.0,0.67,28211.0,150019.11,0.0,10.0,24.0,0.0,low,2,0
23643,0,150.0,0.13,26508.0,81022.5,0.0,11.0,58.0,0.0,low,2,0
23644,1,230.0,0.25,24099.0,72016.79,0.0,17.0,32.0,1.0,low,2,cured
23645,0,300.0,0.3,25647.0,132527.36,0.0,10.0,46.0,0.0,low,2,0
23646,0,510.0,0.42,134252.0,55015.05,0.0,10.0,32.0,0.0,good,1,0
23647,0,290.0,0.33,16247.0,97522.97,0.0,6.0,32.0,0.0,low,2,0
23648,0,370.0,0.19,7500.0,40010.59,0.0,9.0,38.0,0.0,low,2,0
23649,1,450.0,0.45,68739.0,44021.86,0.0,13.0,58.0,0.0,medium,3,cured
23650,0,430.0,0.29,38793.0,40005.89,0.0,11.0,13.0,0.0,medium,3,0
23651,0,260.0,0.37,15997.0,64021.59,0.0,15.0,32.0,0.0,low,2,0
23652,0,390.0,0.17,51259.0,150030.04,0.0,14.0,32.0,0.0,low,2,0
23653,0,480.0,0.32,23950.0,125026.68,0.0,13.0,77.0,0.0,medium,3,0
23654,0,300.0,0.23,78322.0,82012.57,0.0,10.0,32.0,0.0,low,2,0
23655,0,210.0,0.36,13795.0,52028.05,0.0,5.0,18.0,0.0,low,2,0
23656,0,360.0,0.12,24293.0,66027.69,0.0,9.0,42.0,0.0,low,2,0
23657,0,210.0,0.3,43808.0,65024.24,0.0,11.0,22.0,0.0,low,2,0
23658,0,230.0,0.3,28912.0,60033.6,0.0,13.0,14.0,0.0,low,2,0
23660,0,440.0,0.32,17048.0,25716.6,0.0,8.0,32.0,0.0,medium,3,0
23661,1,460.0,0.42,25647.0,60018.0,0.0,10.0,32.0,0.0,medium,3,cured
23662,0,250.0,0.42,40840.0,330025.54,0.0,13.0,32.0,0.0,low,2,0
23663,0,320.0,0.32,8400.0,65014.47,0.0,5.0,32.0,0.0,low,2,0
23665,0,200.0,0.48,0.0,36013.51,0.0,9.0,32.0,1.0,low,2,0
23666,0,520.0,0.3,42737.0,85018.35,0.0,14.0,32.0,0.0,good,1,0
23667,1,460.0,0.39,25647.0,42019.56,0.0,10.0,18.0,0.0,medium,3,cured
23668,0,240.0,0.29,87023.0,41012.94,0.0,13.0,32.0,1.0,low,2,0
23669,0,630.0,0.17,84768.0,46016.74,0.0,11.0,32.0,0.0,excellent,0,0
23670,0,350.0,0.43,25647.0,34514.72,0.0,10.0,32.0,0.0,low,2,0
23672,0,320.0,0.33,37988.0,140009.79,0.0,6.0,32.0,0.0,low,2,0
23673,1,260.0,0.18,89434.0,71016.87,0.0,12.0,32.0,1.0,low,2,cured
23674,0,510.0,0.35,24300.0,61035.37,0.0,9.0,32.0,0.0,good,1,0
23675,0,310.0,0.25,25647.0,28032.83,0.0,10.0,32.0,0.0,low,2,0
23676,0,350.0,0.41,73791.0,105018.92,0.0,15.0,14.0,0.0,low,2,0
23677,0,350.0,0.24,37162.0,70012.57,0.0,10.0,32.0,0.0,low,2,0
23678,0,430.0,0.29,25647.0,28004.74,0.0,10.0,32.0,0.0,medium,3,0
23679,1,180.0,0.49,5500.0,55019.13,0.0,6.0,1.0,0.0,low,2,cured
23680,0,360.0,0.3,15625.0,110004.26,0.0,6.0,59.0,0.0,low,2,0
23681,0,230.0,0.22,25647.0,48035.14,0.0,8.0,32.0,0.0,low,2,0
23682,1,400.0,0.37,24919.0,51031.84,0.0,10.0,9.0,0.0,medium,3,cured
23683,0,530.0,0.47,36799.0,43037.1,0.0,6.0,32.0,0.0,good,1,0
23684,0,270.0,0.18,25647.0,110020.02,0.0,10.0,32.0,0.0,low,2,0
23685,0,180.0,0.22,15763.0,45021.48,0.0,7.0,32.0,0.0,low,2,0
23686,0,380.0,0.26,5000.0,52012.28,0.0,7.0,32.0,0.0,low,2,0
23687,0,250.0,0.36,25647.0,66018.76,0.0,10.0,32.0,0.0,low,2,0
23689,0,330.0,0.21,57436.0,60047.94,0.0,19.0,40.0,0.0,low,2,0
23690,0,340.0,0.34,25647.0,204010.98,0.0,10.0,32.0,0.0,low,2,0
23691,0,190.0,0.24,25647.0,54572.06,0.0,10.0,32.0,0.0,low,2,0
23692,0,140.0,0.15,25647.0,118023.61,0.0,10.0,32.0,0.0,low,2,0
23693,1,510.0,0.23,0.0,32024.99,0.0,10.0,32.0,0.0,good,1,cured
23694,1,170.0,0.19,18685.0,25025.5,0.0,9.0,74.0,0.0,low,2,cured
23695,0,260.0,0.29,0.0,115041.04,0.0,6.0,17.0,0.0,low,2,0
23696,0,260.0,0.13,29856.0,146413.8,0.0,13.0,32.0,0.0,low,2,0
23697,0,420.0,0.19,57995.0,74339.27,0.0,16.0,32.0,0.0,medium,3,0
23698,0,330.0,0.39,0.0,65026.53,0.0,14.0,32.0,0.0,low,2,0
23699,0,280.0,0.32,78745.0,65028.89,0.0,12.0,32.0,0.0,low,2,0
23700,0,400.0,0.3,15741.0,72018.12,0.0,7.0,32.0,0.0,medium,3,0
23701,0,270.0,0.56,0.0,50023.49,0.0,15.0,7.0,0.0,low,2,0
23702,0,200.0,0.28,34000.0,37912.39,0.0,12.0,32.0,0.0,low,2,0
23704,0,310.0,0.38,3866.0,77037.12,0.0,11.0,32.0,1.0,low,2,0
23705,0,440.0,0.4,40745.0,25067.29,0.0,8.0,24.0,0.0,medium,3,0
23706,0,560.0,0.43,86195.0,70016.71,0.0,14.0,53.0,0.0,good,1,0
23707,0,390.0,0.18,25647.0,20022.45,0.0,2.0,32.0,0.0,low,2,0
23708,0,320.0,0.25,112532.0,64023.87,0.0,13.0,32.0,0.0,low,2,0
23709,0,350.0,0.18,24037.0,40014.75,0.0,8.0,44.0,0.0,low,2,0
23710,0,340.0,0.38,54641.0,70022.2,0.0,26.0,32.0,0.0,low,2,0
23711,0,280.0,0.37,52697.0,64026.65,0.0,15.0,32.0,0.0,low,2,0
23712,0,370.0,0.47,68612.0,65013.08,0.0,15.0,32.0,0.0,low,2,0
23713,1,240.0,0.35,25647.0,35298.27,0.0,10.0,32.0,0.0,low,2,cured
23714,0,400.0,0.33,25647.0,41629.81,0.0,10.0,32.0,0.0,medium,3,0
23715,0,250.0,0.27,25647.0,29027.54,0.0,10.0,14.0,0.0,low,2,0
23716,0,260.0,0.45,48241.0,135015.27,0.0,17.0,32.0,0.0,low,2,0
23718,0,300.0,0.22,10557.0,65034.44,0.0,16.0,32.0,0.0,low,2,0
23719,1,390.0,0.45,18304.0,58033.6,0.0,10.0,32.0,0.0,low,2,cured
23720,0,200.0,0.17,25647.0,52014.93,0.0,10.0,32.0,0.0,low,2,0
23721,0,410.0,0.27,25647.0,60030.9,0.0,10.0,32.0,0.0,medium,3,0
23722,0,380.0,0.28,0.0,50027.66,0.0,12.0,32.0,1.0,low,2,0
23723,0,310.0,0.19,25647.0,127032.09,0.0,10.0,47.0,0.0,low,2,0
23724,0,330.0,0.21,25647.0,60016.32,0.0,11.0,32.0,0.0,low,2,0
23725,0,370.0,0.35,0.0,67016.06,0.0,7.0,49.0,0.0,low,2,0
23726,0,310.0,0.28,13723.0,71037.22,0.0,5.0,68.0,0.0,low,2,0
23727,0,240.0,0.24,0.0,72013.94,0.0,11.0,32.0,0.0,low,2,0
23728,0,580.0,0.34,98535.0,95012.99,0.0,23.0,21.0,0.0,good,1,0
23730,0,410.0,0.16,73587.0,70007.71,0.0,10.0,32.0,0.0,medium,3,0
23731,1,250.0,0.28,35825.0,200034.7,0.0,14.0,12.0,0.0,low,2,cured
